xdatetime,100_target_revenue,101_choolha,102_monthly_sales_total,103_accounts_receivable,104_expected_maintenance,105_cost_electricity,106_target_production,107_daily_shipment_kg,108_avg_daily_yield,109_special_grade_ratio,110_defect_rate,111_contract_id,112_vendor_id,113_contract_crop_code,114_contract_req_grade,115_contract_due_date,116_contract_volume_ton,117_fulfilled_volume_ton,118_fulfillment_rate,119_projected_yield_ton,120_delay_risk_status,121_shipment_id,122_allocated_volume_kg,123_market_price_kg,124_inventory_code,125_inbound_material,126_lot_number,127_inbound_unit_price,128_produce_in_stock_ton,129_stock_box,130_stock_nutrient_L,131_storage_location_id,132_outbound_reason,133_adj_qty,134_worker_id
2026-03-13 13:54:00,6000000,0,45000000,12000000,500000,248900,1500.0,718.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.719,4856,1832.5,창고-A동,-,0,admin_tae
2026-03-13 13:55:00,6000000,0,45000000,12000000,500000,249053,1500.0,720.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.721,4855,1832.3,창고-A동,-,0,admin_tae
2026-03-13 13:56:00,6000000,0,45000000,12000000,500000,249233,1500.0,723.2,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.723,4855,1832.2,창고-A동,-,0,admin_tae
2026-03-13 13:57:00,6000000,0,45000000,12000000,500000,249383,1500.0,725.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.725,4854,1832.0,창고-A동,-,0,admin_tae
2026-03-13 13:58:00,6000000,0,45000000,12000000,500000,249495,1500.0,727.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.728,4854,1831.8,창고-A동,-,0,admin_tae
2026-03-13 13:59:00,6000000,0,45000000,12000000,500000,249623,1500.0,729.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.73,4854,1831.5,창고-A동,-,0,admin_tae
2026-03-13 14:00:00,6000000,0,45000000,12000000,500000,249790,1500.0,731.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.732,4853,1831.4,창고-A동,-,0,admin_tae
2026-03-13 14:01:00,6000000,0,45000000,12000000,500000,249915,1500.0,733.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.734,4853,1831.2,창고-A동,-,0,admin_tae
2026-03-13 14:02:00,6000000,0,45000000,12000000,500000,250080,1500.0,735.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.735,4852,1830.9,창고-A동,-,0,admin_tae
2026-03-13 14:03:00,6000000,0,45000000,12000000,500000,250197,1500.0,737.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.738,4852,1830.8,창고-A동,-,0,admin_tae
2026-03-13 14:04:00,6000000,0,45000000,12000000,500000,250376,1500.0,740.2,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.74,4851,1830.7,창고-A동,-,0,admin_tae
2026-03-13 14:05:00,6000000,0,45000000,12000000,500000,250563,1500.0,742.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.742,4851,1830.4,창고-A동,-,0,admin_tae
2026-03-13 14:06:00,6000000,0,45000000,12000000,500000,250734,1500.0,744.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.744,4851,1830.3,창고-A동,-,0,admin_tae
2026-03-13 14:07:00,6000000,0,45000000,12000000,500000,250843,1500.0,746.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.747,4850,1830.1,창고-A동,-,0,admin_tae
2026-03-13 14:08:00,6000000,0,45000000,12000000,500000,251003,1500.0,748.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.748,4850,1830.0,창고-A동,-,0,admin_tae
2026-03-13 14:09:00,6000000,0,45000000,12000000,500000,251132,1500.0,750.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.751,4849,1829.7,창고-A동,-,0,admin_tae
2026-03-13 14:10:00,6000000,0,45000000,12000000,500000,251305,1500.0,752.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.753,4849,1829.6,창고-A동,-,0,admin_tae
2026-03-13 14:11:00,6000000,0,45000000,12000000,500000,251446,1500.0,754.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.754,4849,1829.4,창고-A동,-,0,admin_tae
2026-03-13 14:12:00,6000000,0,45000000,12000000,500000,251562,1500.0,756.2,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.756,4848,1829.2,창고-A동,-,0,admin_tae
2026-03-13 14:13:00,6000000,0,45000000,12000000,500000,251700,1500.0,757.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.758,4848,1828.9,창고-A동,-,0,admin_tae
2026-03-13 14:14:00,6000000,0,45000000,12000000,500000,251845,1500.0,759.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.76,4848,1828.7,창고-A동,-,0,admin_tae
2026-03-13 14:15:00,6000000,0,45000000,12000000,500000,251966,1500.0,761.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.761,4847,1828.5,창고-A동,-,0,admin_tae
2026-03-13 14:16:00,6000000,0,45000000,12000000,500000,252103,1500.0,763.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.763,4847,1828.2,창고-A동,-,0,admin_tae
2026-03-13 14:17:00,6000000,0,45000000,12000000,500000,252203,1500.0,765.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.765,4847,1828.0,창고-A동,-,0,admin_tae
2026-03-13 14:18:00,6000000,0,45000000,12000000,500000,252369,1500.0,766.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.767,4846,1827.9,창고-A동,-,0,admin_tae
2026-03-13 14:19:00,6000000,0,45000000,12000000,500000,252491,1500.0,768.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.769,4846,1827.7,창고-A동,-,0,admin_tae
2026-03-13 14:20:00,6000000,0,45000000,12000000,500000,252595,1500.0,770.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.77,4845,1827.4,창고-A동,-,0,admin_tae
2026-03-13 14:21:00,6000000,0,45000000,12000000,500000,252732,1500.0,772.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.773,4845,1827.3,창고-A동,-,0,admin_tae
2026-03-13 14:22:00,6000000,0,45000000,12000000,500000,252884,1500.0,774.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.775,4845,1827.1,창고-A동,-,0,admin_tae
2026-03-13 14:23:00,6000000,0,45000000,12000000,500000,253084,1500.0,776.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.777,4844,1826.9,창고-A동,-,0,admin_tae
2026-03-13 14:24:00,6000000,0,45000000,12000000,500000,253269,1500.0,778.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.779,4844,1826.6,창고-A동,-,0,admin_tae
2026-03-13 14:25:00,6000000,0,45000000,12000000,500000,253443,1500.0,780.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.78,4843,1826.5,창고-A동,-,0,admin_tae
2026-03-13 14:26:00,6000000,0,45000000,12000000,500000,253585,1500.0,782.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.782,4843,1826.3,창고-A동,-,0,admin_tae
2026-03-13 14:27:00,6000000,0,45000000,12000000,500000,253738,1500.0,783.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.784,4843,1826.1,창고-A동,-,0,admin_tae
2026-03-13 14:28:00,6000000,0,45000000,12000000,500000,253857,1500.0,785.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.786,4842,1826.0,창고-A동,-,0,admin_tae
2026-03-13 14:29:00,6000000,0,45000000,12000000,500000,253985,1500.0,787.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.788,4842,1825.8,창고-A동,-,0,admin_tae
2026-03-13 14:30:00,6000000,0,45000000,12000000,500000,254146,1500.0,789.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.789,4842,1825.7,창고-A동,-,0,admin_tae
2026-03-13 14:31:00,6000000,0,45000000,12000000,500000,254343,1500.0,791.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.791,4841,1825.5,창고-A동,-,0,admin_tae
2026-03-13 14:32:00,6000000,0,45000000,12000000,500000,254494,1500.0,793.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.794,4841,1825.4,창고-A동,-,0,admin_tae
2026-03-13 14:33:00,6000000,0,45000000,12000000,500000,254678,1500.0,795.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.796,4840,1825.1,창고-A동,-,0,admin_tae
2026-03-13 14:34:00,6000000,0,45000000,12000000,500000,254864,1500.0,797.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.798,4840,1824.9,창고-A동,-,0,admin_tae
2026-03-13 14:35:00,6000000,0,45000000,12000000,500000,254981,1500.0,799.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.8,4840,1824.7,창고-A동,-,0,admin_tae
2026-03-13 14:36:00,6000000,0,45000000,12000000,500000,255113,1500.0,802.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.802,4839,1824.5,창고-A동,-,0,admin_tae
2026-03-13 14:37:00,6000000,0,45000000,12000000,500000,255282,1500.0,803.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.804,4839,1824.3,창고-A동,-,0,admin_tae
2026-03-13 14:38:00,6000000,0,45000000,12000000,500000,255391,1500.0,806.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.806,4838,1824.1,창고-A동,-,0,admin_tae
2026-03-13 14:39:00,6000000,0,45000000,12000000,500000,255517,1500.0,808.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.809,4838,1823.9,창고-A동,-,0,admin_tae
2026-03-13 14:40:00,6000000,0,45000000,12000000,500000,255699,1500.0,811.0,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.811,4837,1823.8,창고-A동,-,0,admin_tae
2026-03-13 14:41:00,6000000,0,45000000,12000000,500000,255803,1500.0,813.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.813,4837,1823.6,창고-A동,-,0,admin_tae
2026-03-13 14:42:00,6000000,0,45000000,12000000,500000,255972,1500.0,814.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.815,4837,1823.4,창고-A동,-,0,admin_tae
2026-03-13 14:43:00,6000000,0,45000000,12000000,500000,256081,1500.0,817.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.817,4836,1823.2,창고-A동,-,0,admin_tae
2026-03-13 14:44:00,6000000,0,45000000,12000000,500000,256228,1500.0,819.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.819,4836,1823.0,창고-A동,-,0,admin_tae
2026-03-13 14:45:00,6000000,0,45000000,12000000,500000,256410,1500.0,820.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.821,4835,1822.8,창고-A동,-,0,admin_tae
2026-03-13 14:46:00,6000000,0,45000000,12000000,500000,256559,1500.0,822.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.823,4835,1822.6,창고-A동,-,0,admin_tae
2026-03-13 14:47:00,6000000,0,45000000,12000000,500000,256695,1500.0,825.2,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.825,4834,1822.4,창고-A동,-,0,admin_tae
2026-03-13 14:48:00,6000000,0,45000000,12000000,500000,256830,1500.0,827.1,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.827,4834,1822.1,창고-A동,-,0,admin_tae
2026-03-13 14:49:00,6000000,0,45000000,12000000,500000,256956,1500.0,829.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.829,4834,1821.8,창고-A동,-,0,admin_tae
2026-03-13 14:50:00,6000000,0,45000000,12000000,500000,257076,1500.0,831.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.832,4833,1821.7,창고-A동,-,0,admin_tae
2026-03-13 14:51:00,6000000,0,45000000,12000000,500000,257194,1500.0,834.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.834,4833,1821.4,창고-A동,-,0,admin_tae
2026-03-13 14:52:00,6000000,0,45000000,12000000,500000,257383,1500.0,835.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.836,4832,1821.1,창고-A동,-,0,admin_tae
2026-03-13 14:53:00,6000000,0,45000000,12000000,500000,257508,1500.0,837.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.838,4832,1820.9,창고-A동,-,0,admin_tae
2026-03-13 14:54:00,6000000,0,45000000,12000000,500000,257671,1500.0,839.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.84,4832,1820.6,창고-A동,-,0,admin_tae
2026-03-13 14:55:00,6000000,0,45000000,12000000,500000,257810,1500.0,841.6,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.842,4831,1820.5,창고-A동,-,0,admin_tae
2026-03-13 14:56:00,6000000,0,45000000,12000000,500000,257952,1500.0,843.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.843,4831,1820.4,창고-A동,-,0,admin_tae
2026-03-13 14:57:00,6000000,0,45000000,12000000,500000,258064,1500.0,845.5,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.846,4830,1820.3,창고-A동,-,0,admin_tae
2026-03-13 14:58:00,6000000,0,45000000,12000000,500000,258204,1500.0,847.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.848,4830,1820.0,창고-A동,-,0,admin_tae
2026-03-13 14:59:00,6000000,0,45000000,12000000,500000,258307,1500.0,849.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.85,4830,1819.8,창고-A동,-,0,admin_tae
2026-03-13 15:00:00,6000000,0,45000000,12000000,500000,258461,1500.0,851.8,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.852,4829,1819.6,창고-A동,-,0,admin_tae
2026-03-13 15:01:00,6000000,0,45000000,12000000,500000,258583,1500.0,853.7,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.854,4829,1819.5,창고-A동,-,0,admin_tae
2026-03-13 15:02:00,6000000,0,45000000,12000000,500000,258714,1500.0,855.4,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.855,4828,1819.4,창고-A동,-,0,admin_tae
2026-03-13 15:03:00,6000000,0,45000000,12000000,500000,258824,1500.0,857.3,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.857,4828,1819.1,창고-A동,-,0,admin_tae
2026-03-13 15:04:00,6000000,0,45000000,12000000,500000,258975,1500.0,858.9,1000.0,15.0,7.5,ORD-202603-013,가락시장_A청과,완숙토마토,일반,2026-03-31,40.0,12.0,30.0,29.5,주의(소과 비중 높음),260313-001,0.0,3500,MAT-BOX-01,토마토 5kg 포장박스,LOT-20260301,800,0.859,4828,1818.9,창고-A동,-,0,admin_tae
